X_Gd_197_0.005_1_Pd_[nm]	Y_Gd_197_0.005_1_Hardness (H)_[MPa]	X_Gd_197_0.005_2_Pd_[nm]	Y_Gd_197_0.005_2_Hardness (H)_[MPa]	X_Gd_197_0.005_3_Pd_[nm]	Y_Gd_197_0.005_3_Hardness (H)_[MPa]	X_Gd_197_0.005_4_Pd_[nm]	Y_Gd_197_0.005_4_Hardness (H)_[MPa]	X_Gd_197_0.02_1_Pd_[nm]	Y_Gd_197_0.02_1_Hardness (H)_[MPa]	X_Gd_197_0.02_2_Pd_[nm]	Y_Gd_197_0.02_2_Hardness (H)_[MPa]	X_Gd_197_0.02_3_Pd_[nm]	Y_Gd_197_0.02_3_Hardness (H)_[MPa]	X_Gd_197_0.02_4_Pd_[nm]	Y_Gd_197_0.02_4_Hardness (H)_[MPa]	X_Gd_197_0.05_1_Pd_[nm]	Y_Gd_197_0.05_1_Hardness (H)_[MPa]	X_Gd_197_0.05_2_Pd_[nm]	Y_Gd_197_0.05_2_Hardness (H)_[MPa]	X_Gd_197_0.05_3_Pd_[nm]	Y_Gd_197_0.05_3_Hardness (H)_[MPa]	X_Gd_197_0.05_4_Pd_[nm]	Y_Gd_197_0.05_4_Hardness (H)_[MPa]	X_Gd_197_0.2_1_Pd_[nm]	Y_Gd_197_0.2_1_Hardness (H)_[MPa]	X_Gd_197_0.2_2_Pd_[nm]	Y_Gd_197_0.2_2_Hardness (H)_[MPa]	X_Gd_197_0.2_3_Pd_[nm]	Y_Gd_197_0.2_3_Hardness (H)_[MPa]	X_Gd_197_0.2_4_Pd_[nm]	Y_Gd_197_0.2_4_Hardness (H)_[MPa]	X_Gd_190_0.005_1_Pd_[nm]	Y_Gd_190_0.005_1_Hardness (H)_[MPa]	X_Gd_190_0.005_2_Pd_[nm]	Y_Gd_190_0.005_2_Hardness (H)_[MPa]	X_Gd_190_0.005_3_Pd_[nm]	Y_Gd_190_0.005_3_Hardness (H)_[MPa]	X_Gd_190_0.005_4_Pd_[nm]	Y_Gd_190_0.005_4_Hardness (H)_[MPa]	X_Gd_190_0.02_1_Pd_[nm]	Y_Gd_190_0.02_1_Hardness (H)_[MPa]	X_Gd_190_0.02_2_Pd_[nm]	Y_Gd_190_0.02_2_Hardness (H)_[MPa]	X_Gd_190_0.02_3_Pd_[nm]	Y_Gd_190_0.02_3_Hardness (H)_[MPa]	X_Gd_190_0.02_4_Pd_[nm]	Y_Gd_190_0.02_4_Hardness (H)_[MPa]	X_Gd_190_0.02_5_Pd_[nm]	Y_Gd_190_0.02_5_Hardness (H)_[MPa]	X_Gd_190_0.05_1_Pd_[nm]	Y_Gd_190_0.05_1_Hardness (H)_[MPa]	X_Gd_190_0.05_2_Pd_[nm]	Y_Gd_190_0.05_2_Hardness (H)_[MPa]	X_Gd_190_0.05_3_Pd_[nm]	Y_Gd_190_0.05_3_Hardness (H)_[MPa]	X_Gd_190_0.05_4_Pd_[nm]	Y_Gd_190_0.05_4_Hardness (H)_[MPa]	X_Gd_190_0.2_1_Pd_[nm]	Y_Gd_190_0.2_1_Hardness (H)_[MPa]	X_Gd_190_0.2_2_Pd_[nm]	Y_Gd_190_0.2_2_Hardness (H)_[MPa]	X_Gd_190_0.2_3_Pd_[nm]	Y_Gd_190_0.2_3_Hardness (H)_[MPa]	X_Gd_190_0.2_4_Pd_[nm]	Y_Gd_190_0.2_4_Hardness (H)_[MPa]	X_Gd_212_0.005_1_Pd_[nm]	Y_Gd_212_0.005_1_Hardness (H)_[MPa]	X_Gd_212_0.005_2_Pd_[nm]	Y_Gd_212_0.005_2_Hardness (H)_[MPa]	X_Gd_212_0.005_3_Pd_[nm]	Y_Gd_212_0.005_3_Hardness (H)_[MPa]	X_Gd_212_0.005_4_Pd_[nm]	Y_Gd_212_0.005_4_Hardness (H)_[MPa]	X_Gd_212_0.02_1_Pd_[nm]	Y_Gd_212_0.02_1_Hardness (H)_[MPa]	X_Gd_212_0.02_2_Pd_[nm]	Y_Gd_212_0.02_2_Hardness (H)_[MPa]	X_Gd_212_0.02_3_Pd_[nm]	Y_Gd_212_0.02_3_Hardness (H)_[MPa]	X_Gd_212_0.02_4_Pd_[nm]	Y_Gd_212_0.02_4_Hardness (H)_[MPa]	X_Gd_212_0.05_1_Pd_[nm]	Y_Gd_212_0.05_1_Hardness (H)_[MPa]	X_Gd_212_0.05_2_Pd_[nm]	Y_Gd_212_0.05_2_Hardness (H)_[MPa]	X_Gd_212_0.05_3_Pd_[nm]	Y_Gd_212_0.05_3_Hardness (H)_[MPa]	X_Gd_212_0.05_4_Pd_[nm]	Y_Gd_212_0.05_4_Hardness (H)_[MPa]	X_Gd_212_0.2_1_Pd_[nm]	Y_Gd_212_0.2_1_Hardness (H)_[MPa]	X_Gd_212_0.2_2_Pd_[nm]	Y_Gd_212_0.2_2_Hardness (H)_[MPa]	X_Gd_212_0.2_3_Pd_[nm]	Y_Gd_212_0.2_3_Hardness (H)_[MPa]	X_Gd_212_0.2_4_Pd_[nm]	Y_Gd_212_0.2_4_Hardness (H)_[MPa]
290.7245371	480.527424	228.4832654	498.970784	241.5244535	620.272384	189.4313666	735.735104	185.086554	754.810112	215.4001838	561.633856	263.7531868	488.56688	153.3643869	1065.615552	241.1571029	630.112064	211.1587125	642.320064	227.0651358	547.156416	205.8101445	649.221952	206.3606162	561.522496	210.0601281	676.329728	196.0838374	606.468736	198.3685592	769.8096	278.0613578	317.144928	279.0210453	423.817216	230.9329611	618.08992	277.9960447	386.931424	237.6919848	488.457216	218.1883678	540.89408	212.6401231	609.904576	259.5243205	571.54368	238.3854461	466.668608	217.1093802	603.170688	213.4274897	623.472	221.4801845	544.701248	190.8533758	732.88096	239.7624211	563.891648	224.6337295	544.311872	214.2382474	617.550464	199.2662163	581.8528	259.2628123	466.199904	207.3392468	596.024576	187.7186033	711.225472	353.4264224	888.342253	220.5310699	684.2064	197.6255588	645.782528	184.7169581	702.773248	154.5023637	1009.534848	142.6571328	1158.8352	174.3326315	887.013184	208.5974901	591.216192	177.280375	854.966912	189.5433055	777.549632	180.615279	844.910848	176.9118448	852.979968	173.3289614	897.047488
293.0053794	485.031872	230.4521936	502.708736	243.8927209	625.825728	191.3121733	711.247936	186.5859982	766.060288	217.3043531	572.783872	270.5925018	477.038752	154.989725	1065.500416	243.883086	640.383552	212.9361636	657.90496	229.0885058	553.125184	207.469745	662.708096	208.2471499	572.839616	212.0123443	694.833024	198.4026795	613.0512	201.9288189	741.80544	281.014004	318.947136	281.8521318	426.906624	235.2086521	612.75904	280.5994734	390.57584	240.267617	493.38976	221.2743829	542.46464	214.559967	617.23072	262.0767322	575.04512	240.7934471	469.293696	218.889105	609.689792	215.0786206	626.510784	223.8816627	548.396544	192.7751666	741.745344	241.8060274	563.40832	227.31519	543.760448	216.8739916	620.433408	201.676221	586.687744	261.0792438	471.207296	209.1149926	603.014528	189.5741715	716.375104	359.0480592	895.1716518	222.3724556	693.94688	199.1438324	658.962624	185.8017579	704.845184	156.4111089	1013.912192	143.9752749	1173.889152	175.988594	888.339712	209.9790268	610.638208	178.7370018	870.316864	191.0499262	792.337984	182.1076603	841.86208	177.7882141	863.511808	174.3661549	932.595456
295.3957873	491.185312	232.1295577	509.162816	246.4101171	630.481408	192.592415	717.325312	188.5452488	770.516736	219.8222182	575.659456	272.9870025	481.514944	157.0303896	1066.80416	245.8770679	647.990656	215.5238324	661.711424	230.9795585	554.899328	209.2907098	668.185856	212.7221339	566.7248	214.8560501	690.642496	200.4097069	606.62912	203.4966742	760.849856	283.2640087	322.573344	284.5744201	429.389312	237.8097644	618.07136	282.7557717	395.107488	243.5474256	495.278688	224.0920828	545.147264	221.597083	600.80608	265.2684902	580.175104	243.6355329	473.805504	220.5829821	624.960704	217.2663533	634.498304	225.9134881	553.796544	194.9465569	749.046016	243.8629634	570.975424	228.7276069	557.458816	219.7640674	631.546048	203.5526791	602.59744	268.3989995	456.62432	210.9863064	611.677568	191.4063628	721.29152	365.326394	892.0971092	224.2496385	699.862848	200.8319115	663.1536	187.2997241	713.153536	158.2746778	1003.89984	146.0195064	1189.218048	190.9631831	826.3648	211.8272337	613.016576	180.4346874	872.728768	195.6986237	780.208768	184.6621468	840.250176	178.9951704	867.972928	176.124663	927.500864
297.7901174	495.894688	234.1012428	515.668704	248.4290248	638.169216	193.8352538	725.535424	191.6425899	764.7616	221.2467143	585.24064	278.1369027	480.502208	158.4882102	1072.399232	248.3417702	658.290816	217.5151285	669.504192	232.6437917	564.298752	210.7139127	673.635328	215.6082023	573.335744	216.7878027	699.80256	201.9439677	626.828608	205.63906	761.545344	285.6223854	326.555296	287.2684003	433.253792	241.478524	615.835584	285.3391915	398.864864	246.2832425	498.5544	227.8589115	542.289728	226.5041481	595.155008	269.3260304	575.481792	246.0414306	477.686336	223.6732036	619.227072	220.2168252	635.477824	227.912657	561.270592	197.0611889	754.171072	245.9353892	574.689216	231.1767909	555.968896	222.0357578	642.973824	206.5691179	598.595136	273.7358862	452.76112	213.3981159	614.748608	193.4106192	726.42016	369.1987048	898.2388316	225.9853382	706.999744	202.276587	672.4928	188.6460321	720.105536	160.4252918	1017.293056	147.5788635	1175.702016	201.7367166	727.727872	212.9889854	626.775552	181.7021962	880.63072	199.0739008	765.433152	186.6065755	846.301888	180.770092	891.918592	178.0429294	929.71168
299.8784594	504.312064	237.8248563	515.413696	252.3075367	638.13504	195.17511	739.493696	196.2220237	749.269376	223.1031636	589.90912	281.8654616	478.682112	159.8392219	1095.373184	250.3264866	669.107072	219.7582551	676.369024	234.0374218	574.480256	213.4041839	680.397952	217.529183	577.04608	218.6469663	711.54752	203.507247	622.558848	207.1669259	764.696256	288.2932019	329.489376	290.782489	436.184864	245.8092821	613.792	287.7524789	403.255232	248.6533574	502.965536	230.8097956	545.076992	229.3870048	597.057088	273.5924986	572.156352	248.7449321	480.891584	227.0773145	621.63936	223.1110506	639.176768	230.2063174	570.099264	199.1414734	757.456512	247.5598321	586.523328	232.8487975	572.681088	224.4211778	637.626624	208.4587921	606.65728	276.999608	453.190368	215.6745243	621.508224	195.6022173	731.76032	373.0111536	906.833506	227.6822564	718.249728	203.8582978	678.263488	190.5105105	726.24512	162.446857	1027.394944	151.9311653	1171.906944	204.7899899	727.06016	214.5726146	627.905792	182.9907513	912.50784	201.3770825	764.392704	187.9354325	875.099072	182.4707903	901.72448	179.3050807	953.804352
302.3446965	510.762528	242.2629632	512.825344	254.5561771	645.297856	196.7140604	745.72064	198.8851806	742.205696	224.7150298	601.71296	283.5630051	485.530752	162.470717	1097.582848	252.119925	673.793536	222.5502476	679.3472	236.0482578	578.875392	215.0270636	693.071616	219.6433888	578.200576	220.6406071	729.884032	207.1842632	643.25568	208.7544774	779.434752	290.2326994	334.44096	294.4168299	436.6912	248.9441399	615.36992	290.2549536	406.039424	251.3013513	506.751712	233.1418111	549.129408	232.0140519	602.481664	277.4337496	570.470976	251.2944164	486.721216	229.6826332	620.887744	225.550955	643.170432	232.1179048	576.7648	201.326236	759.003392	249.2318813	597.537024	235.0035753	573.52896	226.6026009	645.225408	211.1565809	610.856896	282.530757	451.184736	218.2011149	625.147968	197.9471931	733.160704	378.6587874	912.312509	229.7103301	727.199936	205.6551752	686.249792	192.5217444	726.971072	164.5692198	1030.364032	160.6361241	1061.582976	206.7512726	737.034112	216.3003278	639.508224	184.4703713	907.151168	203.5542139	785.983168	189.8756974	866.534656	183.6255218	925.447616	180.7930568	979.461504
306.345848	515.42768	244.6331349	517.632384	257.0764439	651.339392	198.8372332	744.170432	200.750199	752.269888	226.2546907	609.985664	285.4586763	491.189056	167.6813118	1070.615104	253.9771132	680.511424	225.9014373	679.775296	239.1407815	583.156608	216.7880727	700.0448	221.2992803	590.230272	223.3414654	725.397568	210.9003734	619.197952	210.7752468	801.007424	292.604008	337.045408	297.5061846	440.330304	251.8009481	619.017856	292.6374603	410.704544	254.2166229	506.707424	235.4566742	551.267584	234.7665524	601.695168	280.709778	575.249088	254.2298959	488.636768	232.2130607	623.543616	228.1320726	653.372928	234.8927874	581.140096	203.4807154	759.633792	251.3172674	617.860672	237.1778503	577.894976	229.4569932	647.555776	213.4650348	610.318016	292.6148366	431.431136	220.1432983	631.891456	200.0867084	734.081472	383.564325	912.830037	231.8396989	735.931648	207.3114645	693.651264	194.3325342	731.438528	166.6818055	1039.796608	163.9980713	1060.617088	208.7279315	739.14496	218.2152973	654.52064	186.0220546	922.019712	207.4163122	778.366784	191.6766817	886.08128	185.2948851	912.835328	182.3406615	993.790976
311.5478168	510.914496	247.3817416	520.452448	263.0464525	641.960768	201.0806156	746.338688	202.9564911	762.571264	227.9227467	619.575104	287.4998667	499.111136	169.8686324	1074.266112	260.0906515	680.682496	231.5947606	669.751808	241.9441285	580.805312	218.1674068	710.883264	223.2274517	597.547456	225.6815527	736.912704	213.612444	627.705216	216.8204735	767.255744	295.3882555	341.037152	300.5510592	443.942912	254.8127115	620.796032	295.3735899	414.541664	257.2373676	507.134304	238.0203408	555.661184	237.9131057	602.840384	285.5387687	572.574464	257.049358	489.499264	234.4452592	628.806976	232.2078311	649.2992	238.1515355	579.716608	206.5241974	764.051712	253.4534716	613.777984	239.1238137	583.081408	231.8271933	655.477056	216.548293	607.88096	296.0356453	434.176096	222.3357774	638.781312	202.5065328	738.274944	388.1066747	920.5022193	234.2645966	745.01792	209.1285497	706.81664	196.1392313	741.310336	169.1281474	1040.332992	166.1108702	1066.143296	210.4858711	749.19008	220.3064673	657.691968	188.1141482	920.355584	210.2591085	778.718272	194.2087577	883.23328	186.7901655	931.054912	184.0746558	978.094592
315.6479611	512.702304	249.7367077	527.378816	266.7976635	640.470208	203.1361163	748.856064	204.779957	767.51456	229.8126625	626.033344	289.5315643	505.656928	172.3387348	1082.93504	263.2077457	669.983552	234.1263392	675.445888	244.1553091	594.132992	220.481005	717.299008	225.2715269	600.767616	227.0178989	754.025344	215.9945812	630.301888	218.7594594	783.832512	298.3835343	344.280544	303.5463664	448.190176	257.9103368	622.13664	298.1678704	418.20864	260.0823808	511.15696	240.6216379	561.091392	240.5441034	608.229632	291.428145	565.617088	259.9192117	492.643584	236.6326935	635.33056	237.3617388	638.957248	241.5854465	576.829952	209.2547421	768.337024	256.137419	623.28768	241.163043	584.424448	233.9593332	660.474304	218.8870303	621.396672	299.1233514	437.785312	224.5541772	645.54496	204.622117	740.984512	392.2124841	925.7329017	236.5824581	754.1488	211.0916373	712.879424	198.2811624	740.885632	172.1322511	1045.141824	168.6287353	1062.612736	212.5777516	761.528512	222.6834886	661.91168	189.7535267	936.386752	213.1736981	781.686208	196.6873582	879.76608	187.9260107	958.546496	185.6728228	988.171648
318.388894	518.59696	251.682998	531.982688	268.7363936	646.859456	205.3721518	755.238144	207.5819255	769.966848	231.8258291	632.379008	291.6232032	514.868992	173.9771896	1095.987968	265.5754447	673.022784	236.1561893	681.609216	246.325193	595.341248	223.8701803	718.280832	227.2149466	613.21472	229.3511792	748.137472	218.0456908	643.686976	221.4388735	792.25664	301.2733686	347.02848	306.5163214	449.938944	260.8660526	624.26784	300.9587686	423.760288	262.2894403	516.763584	242.5298147	567.21824	242.6736853	612.930944	295.7235749	566.73664	262.2738936	496.685344	238.68953	646.617472	241.0496972	635.196416	244.2490439	579.034496	212.1112661	767.803584	257.9614675	627.404736	243.2498787	596.907968	236.9011649	658.984896	221.2067108	626.315072	302.7137524	440.64944	226.5675853	653.751232	206.77293	747.770432	396.6976077	936.4933356	239.0688746	755.248448	212.8103407	719.714048	200.0386757	746.26624	174.4659577	1041.14176	170.5354768	1077.051008	214.7378016	761.708608	225.0565593	664.136	191.5007656	947.380096	214.9311545	793.533504	198.5016723	881.042176	189.6203568	973.344576	187.2020671	1014.3808
321.0713066	526.368928	253.7912068	538.8032	271.1293879	653.518656	207.6956124	758.329344	211.2294257	763.872	233.5558302	634.109632	294.5171586	516.4568	175.5520365	1106.168192	267.682204	680.178304	237.8384419	692.08352	248.3182938	605.107456	225.7050575	730.720896	229.0404162	622.79328	231.4079163	769.277376	220.900879	645.219136	224.2871126	789.952064	304.0317524	350.943168	309.0392314	457.605792	263.903026	629.471936	304.6476508	425.280064	264.4417595	520.630144	244.4948917	575.902208	245.0400485	618.494272	299.0219428	568.896832	264.7534604	502.740832	240.8998011	653.273024	244.76234	637.257408	247.0357357	581.757632	214.5979242	772.085824	259.9862017	635.182592	244.9027148	604.873472	238.833287	674.943232	225.2395667	619.005888	305.8728823	443.211296	228.8254202	658.813184	208.8754402	752.955328	401.9264416	939.6323013	241.5877202	760.93856	214.8670351	732.52544	201.4619497	758.101184	176.560993	1052.966208	171.983904	1092.376832	219.5060551	750.985856	226.8722945	676.477504	193.1481589	937.660288	217.120962	782.80416	201.0374573	883.285184	191.2650785	962.175936	188.6531944	1013.54496
327.8193312	518.961344	257.0178099	541.858368	274.4604124	654.511872	210.0959111	760.038592	213.176796	773.83008	237.4260429	638.680384	297.5059003	522.054624	177.1707098	1131.7664	269.9375804	691.300672	239.7750404	700.186496	250.1267957	613.134208	230.0193452	727.009216	231.6423385	619.459584	234.3167788	765.800576	222.7172962	658.203584	229.1321047	783.825728	306.9293173	354.094112	311.7966205	460.179552	266.6645362	632.997632	308.0980465	426.89152	266.8005057	527.849728	246.5644185	582.131456	247.4043653	627.264768	302.247409	571.128832	267.2401611	504.003776	242.9957602	659.523392	248.1514584	638.588608	249.8671065	584.861184	217.1990933	779.088704	262.4536893	638.815296	246.6349896	615.824704	240.746665	679.175232	230.1009581	610.202176	309.3940196	446.637536	231.8246212	658.98272	211.1799151	759.220736	406.5114413	946.0751233	243.7135505	770.789184	216.4918617	742.086272	203.412219	766.575232	178.7671999	1073.794304	175.7260058	1085.0976	221.6297537	754.87328	228.891387	684.571776	194.7375436	958.861248	222.3392449	791.845376	202.9459325	896.079296	193.5030608	982.262528	190.7839984	1030.7072
331.1646802	523.543904	259.0797765	547.012096	278.6997663	651.83456	212.1839831	770.583424	215.2392459	781.121088	239.8962874	640.91392	299.5998414	530.678336	179.5160693	1136.131328	272.2491749	700.573952	242.3042884	696.706432	252.1257798	624.507968	233.3379351	726.495168	233.6997151	624.046656	236.6787651	776.425088	224.0499476	670.82528	231.197624	793.483328	309.5383451	358.389792	315.2524446	464.39088	269.5339637	633.090048	311.0884651	431.149728	269.4575093	529.424224	248.8498935	587.856768	250.6037973	626.970112	306.1154048	572.36544	269.8720115	508.413408	245.0829085	669.064832	250.8987009	648.847936	252.3042966	590.972288	220.298765	782.491008	264.6982939	645.919424	249.2777824	623.346368	243.5891486	680.278784	233.466117	616.22688	312.6864474	449.279072	234.1188216	663.961792	213.3580555	765.583872	411.1519494	950.7626051	246.3699572	776.548864	218.0209781	750.843712	205.0625541	771.22464	180.8269639	1076.80128	177.575037	1104.453504	224.4013678	773.08064	230.5296854	693.402496	196.3475482	974.953088	225.4209399	794.846656	205.1950419	898.526336	195.5526214	1006.124672	193.0248513	1019.684736
333.609402	532.800672	261.5505611	553.367104	285.5829645	640.976896	214.6571976	778.899264	217.474116	787.429888	241.909454	650.559232	301.3751467	537.147136	181.3342772	1142.54592	279.9672893	695.808704	245.3704225	712.487936	253.7997901	627.758528	235.0185393	736.089152	235.7928746	633.761536	238.8792449	794.79936	225.9510758	680.762816	233.8317623	807.566592	312.3736096	362.069088	319.0816448	468.513184	272.3676082	637.797824	314.0868703	434.656096	272.1626876	537.0192	251.9012767	589.877504	253.4378397	630.103168	309.1267134	579.686464	272.6837713	510.809568	247.7006332	668.463872	254.3206464	639.822592	255.0614014	598.744384	223.6357438	780.396864	267.152537	649.181696	252.234436	622.405504	246.2501313	691.976448	236.025691	624.517248	315.5856892	453.099904	236.6615984	670.76288	215.6516164	775.361408	416.0163796	957.6675402	248.6061205	780.46848	219.9280322	761.498112	206.4967278	781.118144	182.86868	1089.07648	179.689527	1107.734272	226.5057539	781.390976	232.3633263	699.051904	198.0447222	993.501888	227.8806826	813.992448	207.3017585	912.829312	197.5728934	988.140416	194.4218352	1048.608448
336.0497185	537.08352	268.5610033	545.646528	289.2070167	642.03904	217.016967	784.951552	219.4125903	796.55104	244.7946555	652.948992	306.6683492	534.152192	183.84417	1151.075456	283.2613939	683.105408	247.9897673	715.771264	256.1589058	633.81952	238.3649399	738.336704	238.1096561	643.213184	240.9471801	791.833728	230.0135756	679.974016	236.5058758	813.24864	315.2897623	365.555072	323.5991904	466.928384	275.5368847	641.319424	316.3608061	440.957056	274.5272318	537.870912	254.6919476	595.48608	255.2832897	638.916736	312.2615996	581.393728	276.923182	509.434528	251.4881672	673.662144	257.5931505	647.723776	258.1537119	603.190912	226.0850842	797.906176	270.0808258	661.821568	255.2983532	611.13952	249.8530378	688.581632	239.162183	628.771648	318.3821013	459.435296	238.8876009	679.644224	217.8924409	782.316608	420.8356933	961.2758216	251.0278492	789.504896	222.0416269	771.844224	208.1631211	789.863296	184.6524408	1092.228864	182.2888345	1120.204544	229.2727921	783.599488	234.4523788	706.894272	200.0551603	990.430528	230.6792547	806.826496	209.575808	912.844864	200.2089644	978.106304	196.3344316	1063.006848
339.3971991	542.772416	271.7289155	543.671488	292.8387145	646.651072	219.3765658	790.707712	221.5766904	810.485952	247.9211289	658.50048	309.4633686	537.99104	188.1825735	1140.38336	285.8748554	689.163008	250.2590703	719.214272	257.8131062	639.116544	243.9027254	729.506112	241.2049935	645.360896	244.450298	796.165248	233.5136524	679.456576	239.2476187	814.476992	318.8502637	368.174336	327.2347819	470.504128	278.6268646	646.3344	318.6486116	446.661632	277.0702644	547.070528	257.2496742	597.183872	257.2627766	650.85952	315.2379496	592.689408	280.6376437	506.582272	256.0730722	656.555584	260.5338312	645.991616	261.6602404	603.885952	228.3910796	795.190976	274.9650114	637.882688	258.5524685	616.19456	253.3050819	681.149184	241.4358062	632.85856	320.9402257	464.559168	241.0986963	683.068736	220.3643765	787.135552	427.6851222	968.3689323	253.7243589	790.550592	224.6804548	771.16928	209.6791067	801.3408	186.7975552	1102.981504	188.3760969	1086.960512	231.7055342	792.647424	236.1823515	716.431424	202.2423104	1000.170944	233.0744801	801.967488	211.7908682	922.27712	202.1266056	977.809344	198.2110319	1062.518592
343.5763842	548.536576	274.1104843	547.545472	295.4635731	651.428416	222.0686702	795.625408	225.3573179	811.753984	250.5852379	665.027264	311.5573665	544.417472	191.5647286	1120.860544	290.1176483	698.54528	252.9421082	725.5552	260.0155045	655.50944	246.0888096	733.760448	242.8324774	652.056704	246.9897778	799.869056	235.2185144	686.567616	243.0820201	810.332544	321.9545397	371.624288	330.3299914	475.43056	281.7992959	649.478272	321.9880773	450.086816	279.7237721	552.42848	259.7045426	603.759744	258.9580463	659.172928	319.0215613	592.693376	284.6329688	505.123872	290.5691272	568.355008	264.3612977	650.57376	264.9055166	606.329472	230.9175281	803.8256	281.3104709	632.710528	261.3736075	628.821312	256.7384245	690.662144	244.1257505	633.12928	323.5501914	470.586752	243.1453721	693.81216	222.916433	793.94592	440.2053837	937.4643264	256.0863736	806.075648	227.1760799	785.479104	211.226683	812.808064	188.9797883	1107.566976	192.2861995	1063.732928	233.8309808	802.768576	238.246535	726.193216	204.4864318	1010.682752	235.4777346	826.595648	213.696956	934.020928	204.2117075	983.5664	199.9486642	1055.84128
348.2220548	549.221376	276.3710619	554.55264	298.0120342	656.801984	225.2170425	800.265024	229.5258732	802.27424	252.7956227	665.823872	314.157413	551.88992	195.1783501	1103.374848	293.8496747	699.557696	255.3209201	737.496448	262.27864	664.679232	247.975187	744.032832	244.6662462	660.341696	250.3512704	795.369792	236.9332104	695.953856	246.0547604	814.039232	324.7517192	375.704512	333.2434156	481.381664	284.5839982	651.727808	327.0808783	449.900128	282.3408431	552.84352	262.0930462	608.215424	261.0609118	662.597312	323.7934243	591.681152	310.4178549	474.528672	301.8519209	509.002624	270.7818473	638.24032	268.891832	604.51008	233.7025288	811.276864	286.2638918	628.35776	264.8643335	619.912768	260.1698912	692.750656	246.845765	633.906304	327.3878612	473.016672	245.3827007	700.455616	225.1463577	798.325504	445.626586	945.0423126	258.4274698	808.642048	229.6024698	798.600064	213.3003736	822.026688	191.2264676	1098.833152	194.7814694	1069.048256	236.9795804	794.97312	240.5600764	731.189504	206.5607051	1009.383232	238.2160812	825.498816	215.9281597	917.35648	206.3275902	999.307648	202.3782941	1042.47264
351.0348946	555.728768	281.2127855	550.582848	302.4714005	658.258304	227.5651731	803.579136	231.5808624	808.451584	255.2999164	680.690624	316.5027725	561.952064	197.7305629	1103.28	296.7589494	698.022144	258.0778544	738.785664	266.5646339	657.675584	249.9255984	752.617152	246.9719574	669.029696	255.3034691	794.607808	239.2062651	703.26976	249.2390436	823.648128	327.6983684	379.436896	336.0846772	486.2152	287.8321449	655.694656	335.5584208	441.922912	284.8893326	560.681664	264.6204752	619.175232	263.5284847	670.903744	330.1281972	590.186624	325.1920283	420.621312	305.3517134	513.545536	275.7546234	626.758016	272.0566462	598.771264	236.3853535	810.389824	290.9638479	626.9232	268.2052771	630.43456	263.5269215	684.708288	249.0711565	650.196288	331.3296398	476.374528	247.7584146	704.50848	227.6666955	809.376704	451.2173309	951.6434112	260.6317156	818.498752	231.9563842	792.12384	215.0826422	830.60064	193.6041853	1095.424256	196.852872	1052.939008	239.3701447	802.526592	242.3839544	740.935488	209.0579502	1005.131776	242.650948	827.547904	217.753814	943.599616	208.8257448	1008.578176	204.9941572	1052.489984
356.6589258	560.453824	283.9429465	552.705216	305.3447501	660.106048	229.9619191	811.315264	233.4513662	823.082816	261.719926	663.177344	318.6845082	567.718592	199.6638644	1125.016704	299.6290021	698.762624	261.9417575	737.213952	271.4315107	652.238464	253.7071069	757.13792	249.4040032	682.369856	261.2935435	793.273792	241.0776926	720.031296	252.1294178	831.980288	331.1279309	382.932544	339.5765969	491.117376	291.7456439	658.59904	339.6308255	442.70816	287.4716724	565.197376	266.9192232	617.93536	267.0141801	668.269056	336.4286935	585.499776	328.5719949	424.579648	308.0796576	516.129632	280.0764286	627.39264	274.909788	607.164864	238.835646	812.393664	295.894162	618.075328	270.6172856	646.232384	266.5229677	693.879168	251.7970259	649.52416	334.019982	481.962592	250.227238	713.579968	230.2255589	813.738624	456.7483808	950.8995383	262.8654915	824.90304	234.1753382	807.65696	217.1776349	846.105664	195.8166023	1109.838208	198.8871986	1073.828608	242.7026755	806.126272	244.2596168	756.251328	211.5150071	1018.390528	246.9411199	829.673152	219.9025522	962.849088	211.0540922	1022.793664	207.3893826	1078.731904
364.6367578	549.951616	286.407933	558.674752	308.129623	670.033152	232.5774554	811.47904	235.6239217	823.213888	263.9097051	673.147648	321.1702994	573.570112	201.3928281	1134.878208	303.2866204	708.000768	264.3490763	749.216192	275.1643045	650.571648	257.0074075	754.055744	251.5538213	688.415616	263.3941353	798.051328	243.9895253	721.35392	255.2916457	827.737344	333.847178	388.679744	342.4122025	496.638336	298.3868028	651.71904	342.6828625	447.504896	290.4690828	568.65856	270.382238	616.606848	270.3694198	651.59456	341.0155597	586.881728	331.1426818	429.309952	311.0499253	522.307104	284.7965357	622.753408	278.0412352	603.934272	241.9096529	825.872384	301.3220549	614.37472	273.069596	634.092864	272.0586926	677.055616	254.0446716	651.45248	337.0875088	487.73664	252.474969	719.393664	232.3684706	822.210944	461.9669887	961.7522147	265.2125563	837.175744	236.5486363	810.839552	219.23882	852.908288	197.9588318	1117.535232	200.6126664	1085.876608	258.0907863	758.256064	246.0740019	771.47424	214.1112734	1030.472768	249.5630795	822.514624	222.3871354	963.840064	214.6989349	1020.296384	209.0580355	1086.543104
