X_HT_V_300mN_1_Time_[s]	Y_HT_V_300mN_1_Fn_[mN]	X_HT_V_300mN_1_Time_[s]	Y_HT_V_300mN_1_Pd_[nm]	X_HT_V_300mN_2_Time_[s]	Y_HT_V_300mN_2_Fn_[mN]	X_HT_V_300mN_2_Time_[s]	Y_HT_V_300mN_2_Pd_[nm]	X_HT_V_300mN_3_Time_[s]	Y_HT_V_300mN_3_Fn_[mN]	X_HT_V_300mN_3_Time_[s]	Y_HT_V_300mN_3_Pd_[nm]	X_HT_V_300mN_4_Time_[s]	Y_HT_V_300mN_4_Fn_[mN]	X_HT_V_300mN_4_Time_[s]	Y_HT_V_300mN_4_Pd_[nm]	
2	1.23112450186988	2	13.457631198683	2	1.18214891790036	2	13.9026382597964	2	1.12054305048867	2	15.4433006348296	2	1.13381109560708	2	14.3079863445757	
2.09999999999999	1.3316158452921	2.09999999999999	14.1463661888766	2.09999999999999	1.28192386590713	2.09999999999999	14.403400452684	2.09999999999999	1.22137143340072	2.09999999999999	16.0776808413692	2.10000000000002	1.23345697439046	2.10000000000002	14.9650255329064	
2.20000000000002	1.43184759045808	2.20000000000002	14.4409933162503	2.19999999999999	1.38107059602672	2.19999999999999	15.105097252601	2.19999999999999	1.32146431329153	2.19999999999999	16.6306213867753	2.20000000000002	1.3327983246439	2.20000000000002	15.6896407056827	
2.30000000000001	1.53101150381966	2.30000000000001	15.1945208071055	2.29999999999998	1.48094761517355	2.29999999999998	15.6965424270955	2.29999999999998	1.42150898387096	2.29999999999998	17.3128821284285	2.30000000000001	1.43355111101999	2.30000000000001	16.3792277257043	
2.40000000000001	1.63176286346238	2.40000000000001	15.7389089345185	2.40000000000001	1.58139973060261	2.40000000000001	16.1387912488356	2.40000000000001	1.52169534420872	2.40000000000001	17.8312826438499	2.40000000000001	1.53441488576116	2.40000000000001	16.9969960106797	
2.5	1.73075402048361	2.5	16.3325794843496	2.5	1.68203506194107	2.5	16.7579334593737	2.5	1.62167867067782	2.5	18.459283783604	2.5	1.63489645738517	2.5	17.4985393571863	
2.59999999999999	1.8302373742566	2.59999999999999	16.8593363925777	2.59999999999999	1.7819082167609	2.59999999999999	17.4816203127331	2.59999999999999	1.72186362828408	2.59999999999999	19.2051862536995	2.60000000000002	1.733656554411	2.60000000000002	18.1974680891803	
2.70000000000002	1.93071793230467	2.70000000000002	17.5305188227569	2.69999999999999	1.88156460363689	2.69999999999999	18.1430913013961	2.69999999999999	1.82177260172501	2.69999999999999	19.7520773035742	2.70000000000002	1.83317972448773	2.70000000000002	18.7654766103334	
2.80000000000001	2.03090278864167	2.80000000000001	18.0790896094706	2.79999999999998	1.98029101394996	2.79999999999998	18.9746706692763	2.79999999999998	1.92210911790822	2.79999999999998	20.2759374787265	2.80000000000001	1.93391308764388	2.80000000000001	19.4098437650256	
2.90000000000001	2.13149807535548	2.90000000000001	18.5056656782361	2.90000000000001	2.08025219941294	2.90000000000001	19.679009222895	2.90000000000001	2.0221024053627	2.90000000000001	20.975648316552	2.90000000000001	2.03413140756991	2.90000000000001	20.0709543448498	
3	2.23165156018327	3	19.0132449620384	3	2.1803020367718	3	20.0873516539123	3	2.12216776933828	3	21.2899099814176	3	2.13440090951154	3	20.7850420246104	
3.09999999999999	2.33058367991618	3.09999999999999	19.8622897030276	3.09999999999999	2.28075372829048	3.09999999999999	20.3452035021945	3.09999999999999	2.22089179327112	3.09999999999999	21.7691114937538	3.10000000000002	2.23450420527276	3.10000000000002	21.2381169796087	
3.20000000000002	2.43066384576295	3.20000000000002	20.2689516064803	3.19999999999999	2.38103021935653	3.19999999999999	20.8883997972845	3.19999999999999	2.32023888551868	3.19999999999999	22.5056906547413	3.20000000000002	2.33441723689936	3.20000000000002	21.7467493222049	
3.30000000000001	2.53015972771485	3.30000000000001	20.6383714273636	3.29999999999998	2.48082758454771	3.29999999999998	21.6061662830892	3.29999999999998	2.42055553009517	3.29999999999998	23.1944414791152	3.30000000000001	2.43327937091985	3.30000000000001	22.2505426585831	
3.40000000000001	2.63047705461669	3.40000000000001	21.3412004814711	3.40000000000001	2.58103265440587	3.40000000000001	22.1673446831339	3.40000000000001	2.52152698803609	3.40000000000001	23.7765460485992	3.40000000000001	2.533043605089	3.40000000000001	22.7746036472543	
3.5	2.73110537775755	3.5	21.6908618596165	3.5	2.68125459709223	3.5	22.5232524175631	3.5	2.62098134900803	3.5	24.2020396572407	3.5	2.63373765018536	3.5	23.322181885601	
3.59999999999999	2.83186008353587	3.59999999999999	22.2362072735264	3.59999999999999	2.78108095547496	3.59999999999999	22.9880161231887	3.59999999999999	2.7214528857407	3.59999999999999	24.5045141275266	3.60000000000002	2.73394947279341	3.60000000000002	23.5356473804402	
